X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-13.716666667,9.51666666700004,766,45855,45842,CONAKRY,GN,9.516667,-13.716667,9,31,N,13,43,W,143,51601,M,CB,G,Y,N,N,Y, ,K,J,M,L,4,L,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, , , ,Y, , , ,Y,Y,Y,N,N, ,N,N,Y,Y,Y,N,N,C,S,M
-13.1999999999999,9.16666666700007,767,45857,45842,BENTI,GN,9.166667,-13.2,9,10,N,13,12,W,143,51600,V,RN,G,Y, , ,Y, ,O,G,J, ,3, ,Y,Y, , ,Y,Y,Y,Y,Y, , , , , ,Y,Y, , , ,N,Y,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
-13.233333333,8.50000000000006,768,45862,45860,FREETOWN,SL,8.5,-13.233333,8,30,N,13,14,W,143,51621,S,CN,F,Y,Y,N,Y, ,L,G,K,J,3,M,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, ,Y,Y,Y,N,Y,Y, , , ,Y,Y, ,N,Y,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,S
-13.05,8.58333333300004,769,45865,45860,PEPEL,SL,8.583333,-13.05,8,35,N,13,3,W,143,51600,V,RN,G,Y,N,N,Y,Y,K,K,J,K,3,M,N, ,N,N,Y,Y,Y, , ,N,N,Y, ,Y,N, ,Y, ,Y, , ,Y, , , , , , , ,Y, , , ,Y, , ,Y,Y, , , ,Y,Y,N,N, , , , , 
-12.4999999999999,7.53333333300003,770,45867,45860,BONTHE,SL,7.533333,-12.5,7,32,N,12,30,W,143,51620,V,RN,G, , , ,Y, ,O,M,M, ,3,M, , , ,Y,Y,Y, , , , ,N, , ,Y, , ,Y, ,Y, , ,Y, , , , ,N, ,N, , , , , , , ,Y, , , , ,Y,Y,N,N,N,N,C, , 
-24.9999999999999,16.8833333330001,771,45880,45869,PORTO GRANDE,CV,16.883333,-25,16,53,N,25,0,W,143,51500,V,CN,F, ,Y, ,Y, , ,B,J,J,1,M,Y, ,Y,N,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,A, , 
-23.516666667,14.9166666670001,772,45910,45869,PORTO DA PRAIA,CV,14.916667,-23.516667,14,55,N,23,31,W,143,51540,S,CB,F, ,Y, ,N,N,M,F,L, ,1, , , , , ,Y,Y, , ,Y, ,Y, , ,Y, , ,Y, ,Y, , ,Y, , , ,Y, , , ,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
-10.8166666669999,6.31666666700005,773,45940,45920,MONROVIA,LR,6.316667,-10.816667,6,19,N,10,49,W,143,51641,S,CB,F,Y,N,N,Y, ,L,H,L,L,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,N, , ,Y,Y,Y,Y,Y,Y,C, ,L
-10.0666666669999,5.86666666700006,774,45950,45920,BUCHANAN,LR,5.866667,-10.066667,5,52,N,10,4,W,143,51642,V,CB,F,N,N,N,Y, ,H,C,K,K,1,L,Y,Y,Y,N,Y,Y, , ,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y, ,Y, , ,Y,Y,Y, , , ,N,Y,N,N,N,N, , ,S
-9.04999999999995,4.98333333300008,775,45952,45920,GREENVILLE,LR,4.983333,-9.05,4,59,N,9,3,W,143,51644,V,CN,F, ,Y, ,Y,N,K,H,N,N,1,M,Y, , , ,Y,Y,Y, , , ,Y,Y, , ,N, ,Y, ,Y, , , , , , ,Y, , , , , , , , ,Y, ,Y,N,N,N,N,Y,Y, ,Y, , ,N, , 
-7.71666666699997,4.36666666700006,776,45955,45920,CAPE PALMAS,LR,4.366667,-7.716667,4,22,N,7,43,W,143,51663,V,OR,P,Y,Y, ,Y, ,A,K,J, ,2,M,Y, , , , , ,N, , , ,Y, , , , , , , ,Y, , ,Y, , , ,Y, , , , ,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y,Y, , , , , 
-6.61666666699995,4.73333333300008,777,45963,45960,SAN PEDRO,CI,4.733333,-6.616667,4,44,N,6,37,W,123,57040,V,OR,G, , , ,Y, ,K,E,J,N,2,L,Y,Y,Y,N,Y,Y,Y, , , ,Y, , ,Y,Y, ,Y, ,Y, ,Y,Y, , , ,Y,Y, ,N, ,Y,Y, ,Y, ,Y,Y, , , , , ,Y,Y,Y, , , , , 
-3.96666666699997,5.23333333300008,778,45990,45960,PORT BOUET,CI,5.233333,-3.966667,5,14,N,3,58,W,123,57063,V,OR,P,Y,Y, ,Y, ,A,A, ,A,0,L, , , , ,Y,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y, , , , , , , , ,Y, , ,N, , , , , , , ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,B, , 
-4.01666666699992,5.25000000000006,779,46000,45960,ABIDJAN,CI,5.25,-4.016667,5,15,N,4,1,W,123,57064,L,LC,E,Y,Y,N,Y,Y,H,A,H,K,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y,N,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y, ,Y,Y, ,Y, ,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B,S, 
-1.73333333299996,4.88333333300005,780,46040,46010,TAKORADI,GH,4.883333,-1.733333,4,53,N,1,44,W,123,57062,M,CB,G,N,Y,N,Y, ,K,K,K,L,1,L,Y, ,Y,N,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, ,Y,Y,Y, ,Y,Y, , , ,Y,Y,Y,Y, , ,C,S,L
-1.69999999999993,4.95000000000005,781,46045,46010,SEKONDI,GH,4.95,-1.7,4,57,N,1,42,W,123,57062/1,V,CB,F, ,Y, ,Y, ,K,N,J, ,1, , , ,Y, ,Y, , , , , , , , , , , ,Y, ,Y,Y,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y, , , , ,C, , 
-1.04999999999995,5.20000000000005,782,46063,46010,SALTPOND,GH,5.2,-1.05,5,12,N,1,3,W,123,57080,V,OR,P, , , ,Y, ,A,H, ,A,0, ,Y, , , , , , , , , ,Y, , , ,Y, ,Y, , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.016666667000038,5.61666666700006,783,46070,46010,TEMA,GH,5.616667,0.016667,5,37,N,0,1,E,123,57081/2,S,CB,G,Y,Y,N,Y, ,H,A,J,A,2,M,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y, , ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,B,M,M
1.28333333300003,6.13333333300005,784,46090,46080,LOME,TG,6.133333,1.283333,6,8,N,1,17,E,123,57102,M,CB,G,N,N,N,Y, ,G,G,J,G,2,L,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,N,N,N,N, ,Y,Y,Y, , ,C,S,L
1.51666666700004,6.20000000000005,785,46095,46080,KPEME,TG,6.2,1.516667,6,12,N,1,31,E,123,57102,V,OR,P,N,Y,N,Y,Y,J,G,H,K,2,M,Y,Y,Y,Y,Y,Y,Y, ,Y,N,N,Y, , ,Y, ,Y,Y, ,Y,Y, , , , , ,Y, ,N, , , , , , , , , , , , , , , , ,N,N,N, ,S
2.43333333300006,6.35000000000002,786,46110,46100,COTONOU,BJ,6.35,2.433333,6,21,N,2,26,E,123,57103,M,CB,G,N,Y,N,N, ,K,H,K,L,2,L,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y, , ,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C,S,L
3.40000000000003,6.40000000000003,787,46130,46120,LAGOS,NG,6.4,3.4,6,24,N,3,24,E,123,57101,L,RN,G,Y,Y,N,Y, ,L,G,H,G,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C,M,M
5.00000000000006,5.50000000000006,788,46135,46120,ESCRAVOS OIL TERMINAL,NG,5.5,5,5,30,N,5,0,E,123,57120,V,OR,P,N,Y,N,Y, ,A,A, ,A,1,L, , , , ,Y,Y,Y, ,Y, ,Y,Y, , ,Y, ,Y,Y, , , ,Y,Y, , ,Y, , ,N,N, , , , , , ,Y, , , , ,N,N,N,N,N,N,N, , 
5.46666666700003,6.00000000000006,789,46140,46120,KOKO,NG,6,5.466667,6,0,N,5,28,E,123,57121,V,RN,F, , , ,Y, ,N,M,M,M,1,M,Y, , , ,Y,Y,Y, ,N,N,N, , , ,N, ,Y,Y, , ,Y, , , , ,Y, , ,N,Y, , , , , ,Y,Y, , , , ,N,Y,Y,Y,N,N,N, , 
5.43333333300006,5.36666666700006,790,46160,46120,FORCADOS,NG,5.366667,5.433333,5,22,N,5,26,E,123,57120/1,V,RN,F,N,Y,N,Y, ,O,L,N, ,3,L,Y, ,Y, ,Y,Y,Y, ,Y,N,N,Y,Y, ,N, ,Y,Y,Y, ,Y,Y, , , ,Y,N, ,N, , , , , , , ,N,N,N,N,N,N,N,Y,N,N,N,N, , 
5.50000000000006,5.35000000000002,791,46165,46120,BURUTU,NG,5.35,5.5,5,21,N,5,30,E,123,57120/1,V,RN,G,N,N,N,Y, ,O,M,M, ,4,M,Y, ,Y,N,Y,Y,Y, , ,N,Y, , , ,Y, ,Y,Y, ,Y,Y,Y, , , ,Y, , ,N,Y,Y, , , ,Y,Y,Y,Y, , , , ,Y,N,N,Y,Y,B,S, 
6.28333333300003,4.06666666700005,792,46190,46120,BRASS OIL TERMINAL,NG,4.066667,6.283333,4,4,N,6,17,E,123,57140,V,OR,P, ,Y,N,Y, ,A,A, ,A,1,L,Y,Y, ,N,Y,Y,Y,Y, ,N,N,Y, ,Y,Y, ,Y,Y, , , ,Y, , , ,Y,N, ,N,Y, , , , , ,Y, , , , , , ,Y,N, , , ,N, , 
-17.283333333,14.7,793,45821,45817,RUFISQUE,SN,14.7,-17.283333,14,42,N,17,17,W,143,51561,V,OR,F, , , ,Y, ,N,N,P, ,0, , , , , ,Y, , , , , , , , , , ,Y, , , ,Y, ,Y, , , ,Y, , , , , , , , , , ,Y, , , , ,Y,N,N,N,N,N, ,L, 
-16.666666667,12.5666666670001,794,45822,45817,KARABANE,SN,12.566667,-16.666667,12,34,N,16,40,W,143,51560,V,RN,G, ,Y, ,Y, ,O,K,O,L,1,M,Y, , , ,Y,Y,Y,Y,Y, , , , , ,Y, , , , , ,Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.3000000000001,36.8000000000001,795,45420,45360,LA GOULETTE,TN,36.8,10.3,36,48,N,10,18,E,131,52186,M,CB,F,N,N,N,Y,Y,J,J,M,K,0,M,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y,Y, , , , ,Y, , ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, ,A, ,M
10.2500000000001,36.8000000000001,796,45430,45360,TUNIS,TN,36.8,10.25,36,48,N,10,15,E,131,52186,M,LC,G,N,N,N,Y,Y,M,J,N, ,0,M,Y,Y, , ,Y,Y, , ,Y,Y,Y,Y, , ,Y, ,Y, ,Y, ,Y, ,Y, , ,Y,Y, , ,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y, , ,B, ,L
11.6833333330001,36.6000000000001,797,45435,45360,TAZERKA OIL TERMINAL,TN,36.6,11.683333,36,36,N,11,41,E,131,52170,M,OR,P, , , ,Y, ,A, , ,A,0,M, , , , ,Y,Y, , , , ,N, , , , , , , , , , ,Y, , , ,N, , ,N, , , , , , , , , , , , , ,N, , , , ,N, , 
9.88333333300005,37.283333333,798,45440,45360,BANZART,TN,37.283333,9.883333,37,17,N,9,53,E,131,52184/3,S,CB,G,N,N,N,Y,Y,J,A,L, ,0,L,Y, ,Y,N,Y,Y,Y, ,N, ,Y,Y,Y, ,N, ,Y,Y,Y,N,Y, ,Y, , ,Y,Y, ,Y, ,Y,Y, ,Y, ,Y,Y,Y, , , ,Y,Y,Y, ,Y,Y,B,L, 
7.76666666700004,36.9166666670001,799,45490,45470,ANNABA,DZ,36.916667,7.766667,36,55,N,7,46,E,131,52202,M,CB,F, ,Y,N,N,N,H,C,H, ,0,L,Y, ,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,N,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y,Y,Y,Y,C, ,M
6.91666666700007,36.8833333330001,800,45510,45470,SKIKDA,DZ,36.883333,6.916667,36,53,N,6,55,E,131,52223,S,CB,G,N,Y,N,Y,N,F,E,K, ,0,M,Y,Y,Y,N,Y,Y,Y, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,N,N,C, ,M
6.58333333300004,37.0000000000001,801,45520,45470,COLLO,DZ,37,6.583333,37,0,N,6,35,E,131,52223,V,CN,G, ,Y, ,Y, , ,A,O, ,1,M,Y, , ,Y, ,N,Y,Y,Y, , , , , , , , , , , ,Y,Y, , , ,Y, , , , , , , , , , , , , , , ,Y,Y, , , , , , , 
5.08333333300004,36.7500000000001,802,45550,45470,BEJAIA,DZ,36.75,5.083333,36,45,N,5,5,E,131,52221,S,CB,G,N,Y,N,Y, ,G,K,K, ,0,M,Y, , ,N,Y,Y,Y, ,Y, ,Y,Y, , ,Y, ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,A,L,M
3.91666666700007,36.9166666670001,803,45560,45470,DELLYS,DZ,36.916667,3.916667,36,55,N,3,55,E,131,52240,V,CB,F, , , ,Y, , ,H,N, ,1,M,Y, , , ,Y,Y,Y, , , ,N,Y, , ,Y, ,Y, ,Y, ,Y,Y, , , ,Y, , , , , , , , , , ,Y,Y, , , , ,Y,N,N, , ,N, , 
3.06666666700005,36.766666667,804,45570,45470,ALGER,DZ,36.766667,3.066667,36,46,N,3,4,E,131,52243,L,CB,E,N,Y,N,Y, ,D,J,K, ,1,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y, ,Y, ,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,Y, , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,L
1.31666666700005,36.533333333,805,45610,45470,TENES,DZ,36.533333,1.316667,36,32,N,1,19,E,131,52240,V,OR,F, , , ,Y, ,A,G,M, ,0,M,N, , , ,Y,Y, , , , ,Y, ,Y, , , ,Y, , ,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y, , , , ,Y,Y, , , , , , , 
0.083333333000041,35.9333333330001,806,45620,45470,MOSTAGANEM,DZ,35.933333,0.083333,35,56,N,0,5,E,131,52263,V,CB,G,Y,Y,N,N,Y,J,A,M, ,0,M,Y, ,Y,N,Y,Y,Y, ,N,N,Y,Y, , ,Y, ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, , ,Y,Y, ,Y, , ,Y,Y,Y, , , , ,Y,N,N, , ,C,M,S
-0.3,35.8500000000001,807,45630,45470,ARZEW,DZ,35.85,-0.3,35,51,N,0,18,W,131,52262,S,CB,G,N,Y,N,Y, ,K,A,L,G,0,M,N, ,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y, , , , ,Y, , ,Y, ,Y,Y, , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C, ,S
-0.25,35.8166666670001,808,45635,45470,ARZEW EL DJEDID,DZ,35.816667,-0.25,35,49,N,0,15,W,131,52262,S,CB,P, , , ,Y, ,L,A, ,H,0,M,N, , , ,Y,Y,Y, , , ,Y, , , ,N, ,Y, ,Y,Y,Y, , , , ,Y,Y, ,N, , , , , , , , , , , , ,Y,Y,Y,Y, , ,N, ,S
-0.633333332999939,35.7,809,45640,45470,ORAN,DZ,35.7,-0.633333,35,42,N,0,38,W,131,52282/1,L,CB,E, ,Y,N,Y, ,A,A,J, ,1,M, , , , ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y, , ,Y, , , ,Y,Y,Y,Y, , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,L
-0.7,35.7333333330001,810,45650,45470,MERS EL KEBIR,DZ,35.733333,-0.7,35,44,N,0,42,W,131,52282/1,S,CB,G,Y,Y,N,Y,N,K,J,J, ,1, , , , , ,Y,Y, , , , , , , , , , ,Y, , ,Y,Y, , , , , , , , , , , , , , , , , , , , ,Y,Y,Y,Y, , ,A,L, 
-1.38333333299994,35.3000000000001,811,45660,45470,BENI SAF,DZ,35.3,-1.383333,35,18,N,1,23,W,131,52069,V,CB,F, , , ,Y, , ,D,L, ,0,L,Y, , , ,Y, ,Y, ,Y, ,N, , , , , ,Y, , , ,Y,Y,Y, , , , , , , ,Y,Y, , ,Y,Y,Y, , , , ,Y,Y, , , , ,B, ,S
-1.86666666699995,35.1000000000001,812,45670,45470,GHAZAOUET,DZ,35.1,-1.866667,35,6,N,1,52,W,131,52069,V,CB,F, ,Y,N,N,N,J,D,K, ,0,L,Y, , ,N,Y,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y,Y, ,Y, , , , ,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,C, ,L
-5.81666666699994,35.783333333,813,45755,45700,TANGER,MA,35.783333,-5.816667,35,47,N,5,49,W,131,52042,M,CB,G,Y,Y,N,Y, , ,K,G,J,2,M, ,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,B, ,M
-2.93333333299995,35.283333333,814,45762,45700,PORT NADOR,MA,35.283333,-2.933333,35,17,N,2,56,W,131,52047,V,CB,F,N,N,N,Y, ,J,A,K, ,0,M, , ,Y,N,Y,Y,Y, , ,Y,Y, , ,Y, , ,Y, ,Y,Y,Y, , , , ,Y,Y, ,N,Y, , , , ,Y,Y,Y, , , , , ,Y,Y,Y, , ,C, , 
-6.59999999999997,34.3000000000001,815,45785,45700,KENITRA,MA,34.3,-6.6,34,18,N,6,36,W,143,51201,S,RN,E,Y,N,N,Y, ,O,G,N, ,3,M,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y, , ,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N,Y,Y,Y, , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C, ,M
-7.39999999999998,33.716666667,816,45790,45700,MOHAMMEDIA,MA,33.716667,-7.4,33,43,N,7,24,W,143,51220/3,V,CB,G,Y,Y,N,Y, ,M,F,M,F,4,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, ,Y, ,Y,Y, , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C, ,S
-7.61666666699995,33.6000000000001,817,45793,45700,CASABLANCA,MA,33.6,-7.616667,33,36,N,7,37,W,143,51222,L,CB,E,N,Y, ,Y, ,H,A,J, ,4,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,N,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C, ,L
-9.24999999999994,32.3000000000001,818,45797,45700,SAFI,MA,32.3,-9.25,32,18,N,9,15,W,143,51240/24,S,CB,G,Y,Y,N,Y,N,L,A,J, ,3,M,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y, ,Y,Y, , ,Y, , , ,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C, ,L
-9.78333333299997,31.5000000000001,819,45800,45700,ESSAOUIRA,MA,31.5,-9.783333,31,30,N,9,47,W,143,51280,V,CN,F,Y,Y, ,Y, , ,B, , ,3, ,Y, , , ,Y, ,Y,Y,Y, ,Y, , ,Y, , ,Y,Y,Y, ,Y,Y,Y, , ,Y, , ,N,Y,Y, , , , ,Y, , , , , , ,Y,N, , , , , , 
-15.916666667,23.7,820,45808,45805,AD DAKHLA,EH,23.7,-15.916667,23,42,N,15,55,W,143,51420,V,RN,G,Y,N,N,Y, ,H,H,L, ,2,M,Y, ,Y,N,Y,Y,Y,Y,Y,N,Y,Y, ,Y, ,Y,Y,Y,Y, ,Y, , , , ,Y, , ,N, ,Y, , ,Y,Y,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C, , 
-17.05,20.9166666670001,821,45812,45810,NOUADHIBOU,MR,20.916667,-17.05,20,55,N,17,3,W,143,51461,M,CN,G,N,Y,N,Y,Y,L,K,E,J,2,M,Y,Y,Y,N,Y,Y,Y, ,Y,N,Y,Y, , ,Y, ,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, , ,Y,Y, , ,Y,Y,Y,Y,Y, , ,Y,N,Y,Y,Y,N,N,C, ,L
-16.516666667,16.016666667,822,45818,45817,ST LOUIS,SN,16.016667,-16.516667,16,1,N,16,31,W,143,51481,S,RN,G,Y,Y, ,Y,Y,P,J,L, ,1,M,Y, , , ,Y,Y,Y, ,Y, , , , , , , ,Y, , ,Y, ,Y, , , ,Y, , , , , , , , , ,Y,Y,Y, , , ,Y,Y, , , , ,C, ,S
-17.433333333,14.6833333330001,823,45820,45817,DAKAR,SN,14.683333,-17.433333,14,41,N,17,26,W,143,51559,M,CB,G,N,Y,N,Y, ,J,G,N,N,2,M,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,M,L
10.766666667,34.7333333330001,824,45390,45360,MERSA SFAX,TN,34.733333,10.766667,34,44,N,10,46,E,131,52161,S,CB,G,N,N,N,Y, ,J,M,K,K,2,M,Y,Y,N,N,Y,Y,Y, , ,N,Y,Y,Y, ,Y, ,Y,Y,Y, , , , , , ,Y,Y, ,N,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,B,S, 
11.0666666670001,35.5000000000001,825,45400,45360,MAHDIA,TN,35.5,11.066667,35,30,N,11,4,E,131,52170,V,CN,P, , , ,Y, ,N,N,O, ,0, ,N, , , ,Y, , , , , , , , , , , ,Y, , , , ,Y, , , , , , , , , , , , , , ,Y, , , , ,N,N,N,N,N,N,D, , 
10.65,35.833333333,826,45410,45360,SOUSSE,TN,35.833333,10.65,35,50,N,10,39,E,131,52172,S,CB,E,N,N,N,Y, ,J,M,L,L,1,M,N,Y,Y,N,Y,Y,Y, ,N,N,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y, , ,B, ,M
34.6333333330001,36.8000000000001,827,44860,44360,MERSIN,TR,36.8,34.633333,36,48,N,34,38,E,132,54441,M,CB,F,N,Y,N,Y,Y,J,O,O,L,1,M,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y, ,Y,Y,Y,Y, , , ,Y,Y, ,N,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, ,L
35.9333333330001,36.8833333330001,828,44870,44360,BOTAS,TR,36.883333,35.933333,36,53,N,35,56,E,132,54481,V,OR,P,N,N,N,Y, , , ,A,A,0,L,Y, ,Y,N,Y,Y,Y, , ,Y,Y,Y,Y,Y, , ,Y, , , , , ,Y, , , ,Y, , , , , , , , , , , , , , ,Y,Y,N,N,N,N,N, , 
36.1666666670001,36.6000000000001,829,44880,44360,ISKENDERUN,TR,36.6,36.166667,36,36,N,36,10,E,132,54481,V,CB,F,N,N,N,Y, ,J,N,H,J,1,M,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y,Y,Y, , ,Y, ,N,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y,Y, , ,C, ,M
33.333333333,35.3500000000001,830,44900,44890,KYRENIA,CY,35.35,33.333333,35,21,N,33,20,E,132,54464,V,CB,F,N,N,N,Y, ,L,A,L, ,0,M,Y, ,Y,N,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,Y, ,Y, ,Y,Y, , , ,Y,Y, ,Y,N,N,N,N,N,N,Y,Y, , , , ,Y,Y,Y,Y, , ,C,S, 
32.833333333,35.1333333330001,831,44910,44890,XEROS,CY,35.133333,32.833333,35,8,N,32,50,E,132,54464,V,OR,F,N,N,N,Y, ,A,B,P,K,0,L,Y,Y,Y,N,Y, ,Y,Y,Y, ,Y,Y, ,Y, , ,Y, , , , , ,Y, , ,Y,Y, ,N,Y, , , , , ,Y,Y, , , , ,Y,N,N,N, , ,C, , 
